Node_1,Node_2,Relation
"{'label': 'Occupation', 'properties': ""{'title': 'Career/Technical Education Teachers, Postsecondary'}"", 'identifier': ""{'title': 'Career/Technical Education Teachers, Postsecondary'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Chemistry Teachers, Postsecondary'}"", 'identifier': ""{'title': 'Chemistry Teachers, Postsecondary'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Chief Sustainability Officers'}"", 'identifier': ""{'title': 'Chief Sustainability Officers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Civil Engineers'}"", 'identifier': ""{'title': 'Civil Engineers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Clinical Research Coordinators'}"", 'identifier': ""{'title': 'Clinical Research Coordinators'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Coaches and Scouts'}"", 'identifier': ""{'title': 'Coaches and Scouts'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Commercial and Industrial Designers'}"", 'identifier': ""{'title': 'Commercial and Industrial Designers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Compliance Officers'}"", 'identifier': ""{'title': 'Compliance Officers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Computer and Information Systems Managers'}"", 'identifier': ""{'title': 'Computer and Information Systems Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Computer Systems Engineers/Architects'}"", 'identifier': ""{'title': 'Computer Systems Engineers/Architects'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Computer User Support Specialists'}"", 'identifier': ""{'title': 'Computer User Support Specialists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Critical Care Nurses'}"", 'identifier': ""{'title': 'Critical Care Nurses'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Customer Service Representatives'}"", 'identifier': ""{'title': 'Customer Service Representatives'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Customs and Border Protection Officers'}"", 'identifier': ""{'title': 'Customs and Border Protection Officers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Customs Brokers'}"", 'identifier': ""{'title': 'Customs Brokers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Dentists, General'}"", 'identifier': ""{'title': 'Dentists, General'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Dietitians and Nutritionists'}"", 'identifier': ""{'title': 'Dietitians and Nutritionists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Directors, Religious Activities and Education'}"", 'identifier': ""{'title': 'Directors, Religious Activities and Education'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Economists'}"", 'identifier': ""{'title': 'Economists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Education and Childcare Administrators, Preschool and Daycare'}"", 'identifier': ""{'title': 'Education and Childcare Administrators, Preschool and Daycare'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Elementary School Teachers, Except Special Education'}"", 'identifier': ""{'title': 'Elementary School Teachers, Except Special Education'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Executive Secretaries and Executive Administrative Assistants'}"", 'identifier': ""{'title': 'Executive Secretaries and Executive Administrative Assistants'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Exercise Physiologists'}"", 'identifier': ""{'title': 'Exercise Physiologists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'First-Line Supervisors of Correctional Officers'}"", 'identifier': ""{'title': 'First-Line Supervisors of Correctional Officers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'First-Line Supervisors of Non-Retail Sales Workers'}"", 'identifier': ""{'title': 'First-Line Supervisors of Non-Retail Sales Workers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Food Scientists and Technologists'}"", 'identifier': ""{'title': 'Food Scientists and Technologists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Foresters'}"", 'identifier': ""{'title': 'Foresters'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Genetic Counselors'}"", 'identifier': ""{'title': 'Genetic Counselors'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Geneticists'}"", 'identifier': ""{'title': 'Geneticists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Geography Teachers, Postsecondary'}"", 'identifier': ""{'title': 'Geography Teachers, Postsecondary'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Historians'}"", 'identifier': ""{'title': 'Historians'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Human Resources Assistants, Except Payroll and Timekeeping'}"", 'identifier': ""{'title': 'Human Resources Assistants, Except Payroll and Timekeeping'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Human Resources Specialists'}"", 'identifier': ""{'title': 'Human Resources Specialists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Industrial Ecologists'}"", 'identifier': ""{'title': 'Industrial Ecologists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Information Technology Project Managers'}"", 'identifier': ""{'title': 'Information Technology Project Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Interior Designers'}"", 'identifier': ""{'title': 'Interior Designers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Interviewers, Except Eligibility and Loan'}"", 'identifier': ""{'title': 'Interviewers, Except Eligibility and Loan'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Kindergarten Teachers, Except Special Education'}"", 'identifier': ""{'title': 'Kindergarten Teachers, Except Special Education'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Landscape Architects'}"", 'identifier': ""{'title': 'Landscape Architects'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Loan Officers'}"", 'identifier': ""{'title': 'Loan Officers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Loss Prevention Managers'}"", 'identifier': ""{'title': 'Loss Prevention Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists'}"", 'identifier': ""{'title': 'Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Active Listening'}"", 'identifier': ""{'title': 'Active Listening'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 75, 'level': '57', 'job_zone': 5}""}"
