Importance,Level,Job Zone,Occupation,Ability,Category
50,43,3,Chefs and Head Cooks,Visual Color Discrimination,Sensory Abilities
50,43,3,Chemical Technicians,Visual Color Discrimination,Sensory Abilities
50,43,3,"Computer, Automated Teller, and Office Machine Repairers",Visual Color Discrimination,Sensory Abilities
50,43,2,Continuous Mining Machine Operators,Visual Color Discrimination,Sensory Abilities
50,43,2,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Visual Color Discrimination,Sensory Abilities
50,43,2,"Excavating and Loading Machine and Dragline Operators, Surface Mining",Visual Color Discrimination,Sensory Abilities
50,43,2,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",Visual Color Discrimination,Sensory Abilities
50,43,4,Fire-Prevention and Protection Engineers,Visual Color Discrimination,Sensory Abilities
50,43,3,First-Line Supervisors of Firefighting and Prevention Workers,Visual Color Discrimination,Sensory Abilities
50,43,3,Forest and Conservation Technicians,Visual Color Discrimination,Sensory Abilities
50,43,2,Gas Plant Operators,Visual Color Discrimination,Sensory Abilities
50,43,3,Mechanical Drafters,Visual Color Discrimination,Sensory Abilities
50,43,2,"Mixing and Blending Machine Setters, Operators, and Tenders",Visual Color Discrimination,Sensory Abilities
50,43,2,Motorboat Operators,Visual Color Discrimination,Sensory Abilities
50,43,2,Non-Destructive Testing Specialists,Visual Color Discrimination,Sensory Abilities
50,43,3,Nuclear Power Reactor Operators,Visual Color Discrimination,Sensory Abilities
50,43,5,Nurse Anesthetists,Visual Color Discrimination,Sensory Abilities
50,43,2,Operating Engineers and Other Construction Equipment Operators,Visual Color Discrimination,Sensory Abilities
50,43,2,Ophthalmic Laboratory Technicians,Visual Color Discrimination,Sensory Abilities
50,43,5,Orthoptists,Visual Color Discrimination,Sensory Abilities
50,43,2,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",Visual Color Discrimination,Sensory Abilities
50,43,5,Physician Assistants,Visual Color Discrimination,Sensory Abilities
50,43,3,"Potters, Manufacturing",Visual Color Discrimination,Sensory Abilities
50,43,4,Quality Control Systems Managers,Visual Color Discrimination,Sensory Abilities
50,43,2,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Visual Color Discrimination,Sensory Abilities
50,43,2,Subway and Streetcar Operators,Visual Color Discrimination,Sensory Abilities
50,43,2,Tile and Stone Setters,Visual Color Discrimination,Sensory Abilities
50,43,5,Urologists,Visual Color Discrimination,Sensory Abilities
50,43,2,Weatherization Installers and Technicians,Visual Color Discrimination,Sensory Abilities
50,41,2,Chemical Equipment Operators and Tenders,Visual Color Discrimination,Sensory Abilities
50,41,2,"Cooks, Restaurant",Visual Color Discrimination,Sensory Abilities
50,41,2,"Grinding and Polishing Workers, Hand",Visual Color Discrimination,Sensory Abilities
50,41,2,Locomotive Engineers,Visual Color Discrimination,Sensory Abilities
50,41,3,"Maintenance Workers, Machinery",Visual Color Discrimination,Sensory Abilities
50,41,2,Metal-Refining Furnace Operators and Tenders,Visual Color Discrimination,Sensory Abilities
50,41,5,Molecular and Cellular Biologists,Visual Color Discrimination,Sensory Abilities
50,41,5,Obstetricians and Gynecologists,Visual Color Discrimination,Sensory Abilities
50,41,5,Pharmacists,Visual Color Discrimination,Sensory Abilities
50,41,1,Sewing Machine Operators,Visual Color Discrimination,Sensory Abilities
50,39,2,Pest Control Workers,Visual Color Discrimination,Sensory Abilities
50,39,1,Plasterers and Stucco Masons,Visual Color Discrimination,Sensory Abilities
50,39,2,Timing Device Assemblers and Adjusters,Visual Color Discrimination,Sensory Abilities
50,36,2,Electromechanical Equipment Assemblers,Visual Color Discrimination,Sensory Abilities
47,50,4,Biofuels/Biodiesel Technology and Product Development Managers,Visual Color Discrimination,Sensory Abilities
47,48,4,Manufacturing Engineers,Visual Color Discrimination,Sensory Abilities
47,46,4,"Electronics Engineers, Except Computer",Visual Color Discrimination,Sensory Abilities
47,46,3,Elevator and Escalator Installers and Repairers,Visual Color Discrimination,Sensory Abilities
47,46,3,Hydroelectric Plant Technicians,Visual Color Discrimination,Sensory Abilities
47,46,3,Security and Fire Alarm Systems Installers,Visual Color Discrimination,Sensory Abilities
47,45,2,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Visual Color Discrimination,Sensory Abilities
47,45,4,Automotive Engineers,Visual Color Discrimination,Sensory Abilities
47,45,2,Cabinetmakers and Bench Carpenters,Visual Color Discrimination,Sensory Abilities
47,45,3,Diagnostic Medical Sonographers,Visual Color Discrimination,Sensory Abilities
47,45,4,Environmental Engineering Technologists and Technicians,Visual Color Discrimination,Sensory Abilities
47,45,2,"Inspectors, Testers, Sorters, Samplers, and Weighers",Visual Color Discrimination,Sensory Abilities
47,45,4,Occupational Health and Safety Specialists,Visual Color Discrimination,Sensory Abilities
47,45,3,Ophthalmic Medical Technologists,Visual Color Discrimination,Sensory Abilities
47,45,2,"Sewers, Hand",Visual Color Discrimination,Sensory Abilities
47,45,4,Video Game Designers,Visual Color Discrimination,Sensory Abilities
47,45,3,Wind Turbine Service Technicians,Visual Color Discrimination,Sensory Abilities
47,43,5,Astronomers,Visual Color Discrimination,Sensory Abilities
47,43,4,Atmospheric and Space Scientists,Visual Color Discrimination,Sensory Abilities
47,43,4,Bioengineers and Biomedical Engineers,Visual Color Discrimination,Sensory Abilities
47,43,4,Cartographers and Photogrammetrists,Visual Color Discrimination,Sensory Abilities
47,43,3,"Cooks, Private Household",Visual Color Discrimination,Sensory Abilities
47,43,2,Cooling and Freezing Equipment Operators and Tenders,Visual Color Discrimination,Sensory Abilities
47,43,3,Coroners,Visual Color Discrimination,Sensory Abilities
47,43,3,Geothermal Production Managers,Visual Color Discrimination,Sensory Abilities
47,43,5,Materials Scientists,Visual Color Discrimination,Sensory Abilities
47,43,4,Mechatronics Engineers,Visual Color Discrimination,Sensory Abilities
47,43,2,Medical Equipment Preparers,Visual Color Discrimination,Sensory Abilities
47,43,5,"Medical Scientists, Except Epidemiologists",Visual Color Discrimination,Sensory Abilities
47,43,4,Network and Computer Systems Administrators,Visual Color Discrimination,Sensory Abilities
47,43,3,Nuclear Medicine Technologists,Visual Color Discrimination,Sensory Abilities
47,43,4,Photonics Engineers,Visual Color Discrimination,Sensory Abilities
47,43,5,Podiatrists,Visual Color Discrimination,Sensory Abilities
47,43,3,Power Distributors and Dispatchers,Visual Color Discrimination,Sensory Abilities
47,43,3,"Radio, Cellular, and Tower Equipment Installers and Repairers",Visual Color Discrimination,Sensory Abilities
47,43,3,Skincare Specialists,Visual Color Discrimination,Sensory Abilities
47,43,5,Sports Medicine Physicians,Visual Color Discrimination,Sensory Abilities
47,41,4,Agricultural Engineers,Visual Color Discrimination,Sensory Abilities
47,41,2,Aircraft Cargo Handling Supervisors,Visual Color Discrimination,Sensory Abilities
47,41,5,"Architects, Except Landscape and Naval",Visual Color Discrimination,Sensory Abilities
47,41,2,Automotive and Watercraft Service Attendants,Visual Color Discrimination,Sensory Abilities
47,41,5,Biochemists and Biophysicists,Visual Color Discrimination,Sensory Abilities
47,41,2,Brickmasons and Blockmasons,Visual Color Discrimination,Sensory Abilities
47,41,5,Clinical Nurse Specialists,Visual Color Discrimination,Sensory Abilities
47,41,4,Construction Managers,Visual Color Discrimination,Sensory Abilities
47,41,4,Critical Care Nurses,Visual Color Discrimination,Sensory Abilities
47,41,3,Dental Assistants,Visual Color Discrimination,Sensory Abilities
47,41,5,Environmental Restoration Planners,Visual Color Discrimination,Sensory Abilities
47,41,4,"Environmental Science and Protection Technicians, Including Health",Visual Color Discrimination,Sensory Abilities
47,41,5,Family Medicine Physicians,Visual Color Discrimination,Sensory Abilities
47,41,3,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",Visual Color Discrimination,Sensory Abilities
47,41,3,Hazardous Materials Removal Workers,Visual Color Discrimination,Sensory Abilities
47,41,2,"Helpers--Installation, Maintenance, and Repair Workers",Visual Color Discrimination,Sensory Abilities
47,41,4,Marketing Managers,Visual Color Discrimination,Sensory Abilities
47,41,3,Medical Assistants,Visual Color Discrimination,Sensory Abilities
47,41,2,"Molders, Shapers, and Casters, Except Metal and Plastic",Visual Color Discrimination,Sensory Abilities
47,41,2,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Visual Color Discrimination,Sensory Abilities
47,41,4,Nuclear Engineers,Visual Color Discrimination,Sensory Abilities
47,41,3,Ophthalmic Medical Technicians,Visual Color Discrimination,Sensory Abilities
47,41,4,Park Naturalists,Visual Color Discrimination,Sensory Abilities
47,41,3,"Patternmakers, Metal and Plastic",Visual Color Discrimination,Sensory Abilities
47,41,3,Quality Control Analysts,Visual Color Discrimination,Sensory Abilities
47,41,3,Respiratory Therapists,Visual Color Discrimination,Sensory Abilities
47,41,1,"Rock Splitters, Quarry",Visual Color Discrimination,Sensory Abilities
47,41,2,Semiconductor Processing Technicians,Visual Color Discrimination,Sensory Abilities
47,41,5,Set and Exhibit Designers,Visual Color Discrimination,Sensory Abilities
47,41,5,Soil and Plant Scientists,Visual Color Discrimination,Sensory Abilities
47,41,2,Structural Iron and Steel Workers,Visual Color Discrimination,Sensory Abilities
47,41,4,Surveyors,Visual Color Discrimination,Sensory Abilities
47,41,2,"Tailors, Dressmakers, and Custom Sewers",Visual Color Discrimination,Sensory Abilities
47,41,2,"Textile Cutting Machine Setters, Operators, and Tenders",Visual Color Discrimination,Sensory Abilities
47,41,2,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",Visual Color Discrimination,Sensory Abilities
47,41,5,Veterinarians,Visual Color Discrimination,Sensory Abilities
47,41,3,Veterinary Technologists and Technicians,Visual Color Discrimination,Sensory Abilities
47,41,3,Water and Wastewater Treatment Plant and System Operators,Visual Color Discrimination,Sensory Abilities
47,39,4,Advertising and Promotions Managers,Visual Color Discrimination,Sensory Abilities
47,39,2,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Visual Color Discrimination,Sensory Abilities
47,39,2,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",Visual Color Discrimination,Sensory Abilities
47,39,5,Neurologists,Visual Color Discrimination,Sensory Abilities
47,39,3,"Plumbers, Pipefitters, and Steamfitters",Visual Color Discrimination,Sensory Abilities
47,39,3,Radiation Therapists,Visual Color Discrimination,Sensory Abilities
47,39,2,Refuse and Recyclable Material Collectors,Visual Color Discrimination,Sensory Abilities
47,39,2,"Rotary Drill Operators, Oil and Gas",Visual Color Discrimination,Sensory Abilities
47,39,3,Sound Engineering Technicians,Visual Color Discrimination,Sensory Abilities
47,37,2,Agricultural Inspectors,Visual Color Discrimination,Sensory Abilities
47,37,2,Carpet Installers,Visual Color Discrimination,Sensory Abilities
47,37,2,First-Line Supervisors of Food Preparation and Serving Workers,Visual Color Discrimination,Sensory Abilities
47,37,2,"Loading and Moving Machine Operators, Underground Mining",Visual Color Discrimination,Sensory Abilities
47,37,2,Rail-Track Laying and Maintenance Equipment Operators,Visual Color Discrimination,Sensory Abilities
47,37,2,Recycling and Reclamation Workers,Visual Color Discrimination,Sensory Abilities
47,37,1,Septic Tank Servicers and Sewer Pipe Cleaners,Visual Color Discrimination,Sensory Abilities
47,37,2,"Tool Grinders, Filers, and Sharpeners",Visual Color Discrimination,Sensory Abilities
47,37,2,Transportation Security Screeners,Visual Color Discrimination,Sensory Abilities
47,36,5,Anthropologists and Archeologists,Visual Color Discrimination,Sensory Abilities
47,36,2,"Bus Drivers, Transit and Intercity",Visual Color Discrimination,Sensory Abilities
47,36,2,Parking Attendants,Visual Color Discrimination,Sensory Abilities
47,34,3,Cardiovascular Technologists and Technicians,Visual Color Discrimination,Sensory Abilities
47,34,2,Gas Compressor and Gas Pumping Station Operators,Visual Color Discrimination,Sensory Abilities
47,34,2,Hoist and Winch Operators,Visual Color Discrimination,Sensory Abilities
47,34,2,Parking Enforcement Workers,Visual Color Discrimination,Sensory Abilities
47,34,2,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",Visual Color Discrimination,Sensory Abilities
47,32,2,Security Guards,Visual Color Discrimination,Sensory Abilities
46,39,4,"Farmers, Ranchers, and Other Agricultural Managers",Visual Color Discrimination,Sensory Abilities
44,46,3,Industrial Machinery Mechanics,Visual Color Discrimination,Sensory Abilities
44,46,2,Telecommunications Line Installers and Repairers,Visual Color Discrimination,Sensory Abilities
44,45,2,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",Visual Color Discrimination,Sensory Abilities
44,45,4,Solar Energy Systems Engineers,Visual Color Discrimination,Sensory Abilities
44,43,2,Costume Attendants,Visual Color Discrimination,Sensory Abilities
44,43,4,Electrical Engineers,Visual Color Discrimination,Sensory Abilities
44,43,3,"First-Line Supervisors of Mechanics, Installers, and Repairers",Visual Color Discrimination,Sensory Abilities
44,43,3,Magnetic Resonance Imaging Technologists,Visual Color Discrimination,Sensory Abilities
44,43,4,Marine Engineers and Naval Architects,Visual Color Discrimination,Sensory Abilities
44,43,2,Millwrights,Visual Color Discrimination,Sensory Abilities
44,43,4,Range Managers,Visual Color Discrimination,Sensory Abilities
44,43,4,Remote Sensing Technicians,Visual Color Discrimination,Sensory Abilities
44,43,3,Telecommunications Engineering Specialists,Visual Color Discrimination,Sensory Abilities
44,41,3,Aerospace Engineering and Operations Technologists and Technicians,Visual Color Discrimination,Sensory Abilities
44,41,5,Anesthesiologists,Visual Color Discrimination,Sensory Abilities
44,41,4,Biomass Power Plant Managers,Visual Color Discrimination,Sensory Abilities
44,41,2,"Coin, Vending, and Amusement Machine Servicers and Repairers",Visual Color Discrimination,Sensory Abilities
44,41,2,Construction Laborers,Visual Color Discrimination,Sensory Abilities
44,41,2,Endoscopy Technicians,Visual Color Discrimination,Sensory Abilities
44,41,4,"Energy Engineers, Except Wind and Solar",Visual Color Discrimination,Sensory Abilities
