,Node_1,Node_2,Relation
6426,"{'label': 'Occupation', 'properties': ""{'title': 'Computer_Systems_Analysts'}"", 'identifier': ""{'title': 'Computer_Systems_Analysts'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6427,"{'label': 'Occupation', 'properties': ""{'title': 'Education_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Education_Teachers,_Postsecondary'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6428,"{'label': 'Occupation', 'properties': ""{'title': 'English_Language_and_Literature_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'English_Language_and_Literature_Teachers,_Postsecondary'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6429,"{'label': 'Occupation', 'properties': ""{'title': 'Family_and_Consumer_Sciences_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Family_and_Consumer_Sciences_Teachers,_Postsecondary'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6430,"{'label': 'Occupation', 'properties': ""{'title': 'Health_Education_Specialists'}"", 'identifier': ""{'title': 'Health_Education_Specialists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6431,"{'label': 'Occupation', 'properties': ""{'title': 'Hydroelectric_Production_Managers'}"", 'identifier': ""{'title': 'Hydroelectric_Production_Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6432,"{'label': 'Occupation', 'properties': ""{'title': 'Licensed_Practical_and_Licensed_Vocational_Nurses'}"", 'identifier': ""{'title': 'Licensed_Practical_and_Licensed_Vocational_Nurses'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6433,"{'label': 'Occupation', 'properties': ""{'title': 'Loan_Interviewers_and_Clerks'}"", 'identifier': ""{'title': 'Loan_Interviewers_and_Clerks'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6434,"{'label': 'Occupation', 'properties': ""{'title': 'Loan_Officers'}"", 'identifier': ""{'title': 'Loan_Officers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6435,"{'label': 'Occupation', 'properties': ""{'title': 'Manufacturing_Engineers'}"", 'identifier': ""{'title': 'Manufacturing_Engineers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6436,"{'label': 'Occupation', 'properties': ""{'title': 'Mechatronics_Engineers'}"", 'identifier': ""{'title': 'Mechatronics_Engineers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6437,"{'label': 'Occupation', 'properties': ""{'title': 'Medical_and_Clinical_Laboratory_Technologists'}"", 'identifier': ""{'title': 'Medical_and_Clinical_Laboratory_Technologists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6438,"{'label': 'Occupation', 'properties': ""{'title': 'Neurodiagnostic_Technologists'}"", 'identifier': ""{'title': 'Neurodiagnostic_Technologists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6439,"{'label': 'Occupation', 'properties': ""{'title': 'Purchasing_Managers'}"", 'identifier': ""{'title': 'Purchasing_Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6440,"{'label': 'Occupation', 'properties': ""{'title': 'Range_Managers'}"", 'identifier': ""{'title': 'Range_Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6441,"{'label': 'Occupation', 'properties': ""{'title': 'Special_Education_Teachers,_Secondary_School'}"", 'identifier': ""{'title': 'Special_Education_Teachers,_Secondary_School'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6442,"{'label': 'Occupation', 'properties': ""{'title': 'Surveyors'}"", 'identifier': ""{'title': 'Surveyors'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6443,"{'label': 'Occupation', 'properties': ""{'title': 'Veterinary_Technologists_and_Technicians'}"", 'identifier': ""{'title': 'Veterinary_Technologists_and_Technicians'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6444,"{'label': 'Occupation', 'properties': ""{'title': 'Wholesale_and_Retail_Buyers,_Except_Farm_Products'}"", 'identifier': ""{'title': 'Wholesale_and_Retail_Buyers,_Except_Farm_Products'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '57'}""}"
6445,"{'label': 'Occupation', 'properties': ""{'title': 'Geographic_Information_Systems_Technologists_and_Technicians'}"", 'identifier': ""{'title': 'Geographic_Information_Systems_Technologists_and_Technicians'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '56'}""}"
6446,"{'label': 'Occupation', 'properties': ""{'title': 'Acupuncturists'}"", 'identifier': ""{'title': 'Acupuncturists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6447,"{'label': 'Occupation', 'properties': ""{'title': 'Administrative_Services_Managers'}"", 'identifier': ""{'title': 'Administrative_Services_Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6448,"{'label': 'Occupation', 'properties': ""{'title': 'Airfield_Operations_Specialists'}"", 'identifier': ""{'title': 'Airfield_Operations_Specialists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6449,"{'label': 'Occupation', 'properties': ""{'title': 'Broadcast_Announcers_and_Radio_Disc_Jockeys'}"", 'identifier': ""{'title': 'Broadcast_Announcers_and_Radio_Disc_Jockeys'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6450,"{'label': 'Occupation', 'properties': ""{'title': 'Budget_Analysts'}"", 'identifier': ""{'title': 'Budget_Analysts'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6451,"{'label': 'Occupation', 'properties': ""{'title': 'Chefs_and_Head_Cooks'}"", 'identifier': ""{'title': 'Chefs_and_Head_Cooks'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6452,"{'label': 'Occupation', 'properties': ""{'title': 'Clergy'}"", 'identifier': ""{'title': 'Clergy'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6453,"{'label': 'Occupation', 'properties': ""{'title': 'Computer_Programmers'}"", 'identifier': ""{'title': 'Computer_Programmers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6454,"{'label': 'Occupation', 'properties': ""{'title': 'Computer_User_Support_Specialists'}"", 'identifier': ""{'title': 'Computer_User_Support_Specialists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6455,"{'label': 'Occupation', 'properties': ""{'title': 'Construction_and_Building_Inspectors'}"", 'identifier': ""{'title': 'Construction_and_Building_Inspectors'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6456,"{'label': 'Occupation', 'properties': ""{'title': 'Credit_Counselors'}"", 'identifier': ""{'title': 'Credit_Counselors'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6457,"{'label': 'Occupation', 'properties': ""{'title': 'Customs_Brokers'}"", 'identifier': ""{'title': 'Customs_Brokers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6458,"{'label': 'Occupation', 'properties': ""{'title': 'Cytotechnologists'}"", 'identifier': ""{'title': 'Cytotechnologists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6459,"{'label': 'Occupation', 'properties': ""{'title': 'Desktop_Publishers'}"", 'identifier': ""{'title': 'Desktop_Publishers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6460,"{'label': 'Occupation', 'properties': ""{'title': 'Energy_Auditors'}"", 'identifier': ""{'title': 'Energy_Auditors'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6461,"{'label': 'Occupation', 'properties': ""{'title': 'Farm_and_Home_Management_Educators'}"", 'identifier': ""{'title': 'Farm_and_Home_Management_Educators'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6462,"{'label': 'Occupation', 'properties': ""{'title': 'First-Line_Supervisors_of_Mechanics,_Installers,_and_Repairers'}"", 'identifier': ""{'title': 'First-Line_Supervisors_of_Mechanics,_Installers,_and_Repairers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6463,"{'label': 'Occupation', 'properties': ""{'title': 'Foreign_Language_and_Literature_Teachers,_Postsecondary'}"", 'identifier': ""{'title': 'Foreign_Language_and_Literature_Teachers,_Postsecondary'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6464,"{'label': 'Occupation', 'properties': ""{'title': 'Insurance_Sales_Agents'}"", 'identifier': ""{'title': 'Insurance_Sales_Agents'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6465,"{'label': 'Occupation', 'properties': ""{'title': 'Insurance_Underwriters'}"", 'identifier': ""{'title': 'Insurance_Underwriters'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6466,"{'label': 'Occupation', 'properties': ""{'title': 'Lodging_Managers'}"", 'identifier': ""{'title': 'Lodging_Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6467,"{'label': 'Occupation', 'properties': ""{'title': 'Mechanical_Engineering_Technologists_and_Technicians'}"", 'identifier': ""{'title': 'Mechanical_Engineering_Technologists_and_Technicians'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6468,"{'label': 'Occupation', 'properties': ""{'title': 'Poets,_Lyricists_and_Creative_Writers'}"", 'identifier': ""{'title': 'Poets,_Lyricists_and_Creative_Writers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6469,"{'label': 'Occupation', 'properties': '{\'title\': ""Police_and_Sheriff\'s_Patrol_Officers""}', 'identifier': '{\'title\': ""Police_and_Sheriff\'s_Patrol_Officers""}'}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
6470,"{'label': 'Occupation', 'properties': ""{'title': 'Postmasters_and_Mail_Superintendents'}"", 'identifier': ""{'title': 'Postmasters_and_Mail_Superintendents'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Critical_Thinking'}"", 'identifier': ""{'title': 'Critical_Thinking'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 69, 'level': '55'}""}"
